"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Run Off The Bike","Run","Z2 steady run off the bike.","1","","2022-08-17","","10019.0595703125","","","","","1.01346945762634","2.74600005149841","","174","","150","160","","","0.721253897574655","58.43","6","46","8","0","0","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-08-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Open Water Swim","Swim","Warm Up: 1 x (400 FS in Z2 + 15 secs rest). Main Set: 4 x (50 FS in Z5, Beach or Deep Water Starts + 20 sec rests), 1 x (1000 FS in Z3 + 45 secs rest). Warm Down: 1 x (400 FS in Z2).","0.8175","2000","2022-08-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Fitness Test: Threshold Pace and HR","Run","This fitness test helps you to set your pace and heart rate thresholds and training zones for TrainingPeaks. Warm Up: 5 mins in Z1-Z2 (easy/steady). Main Set: Run/jog for 30 mins at the fastest pace you can maintain for the duration. Try to keep a steady pace but if you need to take walk breaks that is OK. Record your average pace and ideally average heart rate too. Warm Down: Get warm or dry clothes on and walk for 5 mins. Optional gentle stretching session after.","0.583333333333333","","2022-08-19","THRESHOLD RUN PACE Complete the test and note your threshold pace (average pace for the 30-minute interval) THRESHOLD HEART RATE (THR) Take your average HR for the 30-minute test, this is your Run THR. ENTER THRESHOLDS AND ZONES Check this article and short video to enter your thresholds and training zones into your TrainingPeaks settings: https://bit.ly/EnterRunZones RATE OF PERCEIVED EXERTION (RPE) To run to feel (RPE), complete the test and note the distance. Use this to track progress in future tests. Click this link for more details of the 30 minute fitness test: https://myprocoach-help.zendesk.com/hc/en-us/articles/360001021432-Run-Field-Test-Threshold-Running-Pace-and-HR","11056.240234375","","","","","1.22171521186829","2.51399993896484","","143","","154","195","","","0.786249702332753","84.08","24","10","13","14","11","","","","","","","","","","","","","","","","","3"
"Aerobic Endurance Ride","Bike","Easy/steady Z2 ride today.","2","","2022-08-20","","63722.53125","159","316","1149.08","","2.00472211837769","8.82900047302246","","75","","138","150","","","0.726050641222051","105.43","0","120","0","0","0","","","","","","88","30","1","0","0","","","","","","",""
"IRONMAN 70.3: Race Nutrition, Pacing and Drafting","Custom","Race Nutrition: https://myprocoach-help.zendesk.com/hc/en-us/articles/360022070932-Race-Nutrition Pacing Your IRONMAN 70.3: https://myprocoach-help.zendesk.com/hc/en-us/articles/360022391311 Drafting in Triathlon: https://myprocoach-help.zendesk.com/hc/en-us/articles/360022528551","","","2022-08-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Peak Phase 2 Week 1","Other","","","","2022-08-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Speed Workout Run","Run","Warm Up: 15 mins easy jog in Z2. Main Set: 4 x (90 secs in Z5 + 2 min recoveries in Z1-2), 2 x (3 mins in Z5 + 2 min recoveries in Z1-2), 6 mins in Z4 + 2 min recovery in Z1-2. Warm Down: 5 mins easy jog in Z2.","0.866666666666667","","2022-08-22","","10193.1904296875","","","","","0.867046117782593","3.26600003242493","","180","","157","181","","","0.780022864495204","58.22","17","11","4","12","8","","","","","","","","","","","","","","","","",""
"Pool Swim: Recovery","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (50 Breast in Z2 + 50 Back in Z2 + 5 sec rests). Main Set: 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 300 Pull in Z2 + 15 secs rest), 1 x (300 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest). Warm Down: 1 x (200 Choice in Z2).","0.831944444444444","2000","2022-08-22","","2000","","","","","0.668066390885247","0.830564784053156","","24","","","","","","1.10601116740777","90.39","","","","","","","","","","","","","","","","","","","","","",""
"Speed Workout Bike","Bike","Warm Up: 15 mins in Z2. Main Set: 6 mins in Z4 + 2 mins recovery in Z2, 7 mins in Z4 + 2 mins recovery in Z2, 8 mins in Z4 + 2 mins recovery in Z2, 7 mins in Z4 + 2 mins recovery in Z2, 6 mins in Z4. Warm Down: 5 mins in Z2.","1.03333333333333","","2022-08-23","","34251.37890625","162","295","728.958","","1.24559998512268","7.63800001144409","","68","","141","169","","","0.887219815725757","80.93","5","36","33","0","0","","","","","","38","2","4","20","5","","","","","","",""
"Peak Phase 2: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 8 (Exercise 1) 2. Alternate Lunge: 3 x 9 (Exercise 5) 3. Calf Raise: 3 x 10 (Exercise 8) 4. Lat & Front Raise Combo: 3 x 7 (Exercise 11) 5. Dumbbell Pullover: 2 x 12 (Exercise 15) 6: Glute Bridge: 3 x 12 (Exercise 18) 7. Bicycle Crunch: 3 x 10 (Exercise 26) 8. Plank: 3 reps (Exercise 21) 9. Sit-Up: 2 x 12 (Exercise 27) Flexibility: 10-15 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 30 - 50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-08-23","Peak Phase: This phase allows you to focus on sport-specific training. This means decreasing the stress of your strength and conditioning training session by reducing intensity and volume. The time allowed for flexibility is increased, maintaining mobility and range of movement during this phase is key. Resistance during the Peak Phase: The resistance should reduce back to what you were lifting in the Base Phase. Stay focused on form. Perform strength and conditioning once each week for this phase. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Threshold Efforts","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Pull in Z2 + 5 secs rest), 1 x (50 FS in Z2 + 50 FS in Z3 + 10 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z4 + 15 secs rest). Main Set: 1 x (400 FS in Z4 + 30 secs rest), 1 x (400 Pull in Z4 + 30 secs rest), 2 x (200 FS in Z4 + 15 sec rests), 2 x (200 Pull in Z4 + 15 sec rests). Warm Down: 1 x (100 Pull in Z2 + 100 FS in Z2), 1 x (100 Choice in Z2).","0.946111111111111","2400","2022-08-24","","2400","","","","","0.831597780734301","0.800266755585195","","24","","","","","","1.06622057827492","100.8","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride.","Bike","Mostly in Z2 today.","1.5","","2022-08-25","","47938.609375","158","302","860.164","","1.50766611099243","8.83199977874756","","76","","136","150","","","0.724685921221393","78.53","2","88","0","0","0","","","","","","65","24","1","0","0","","","","","","",""
"Run Off The Bike Fast At First","Run","Get off your bike and run. Do the first 5 minutes in Z4. Then ease down into Z2 for the remainder of the workout.","0.25","","2022-08-25","","2829.78002929688","","","","","0.250408321619034","3.13899993896484","","177","","147","166","","","0.698588856946754","13.08","10","2","3","1","0","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-08-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Race Practice Ride","Bike","Warm Up: 1 hour in Z2. Main Set: 6 x (10 mins in Z3 + 3 min recoveries in Z2). Warm Down: 30 mins in Z2.","2.8","","2022-08-27","","80364.8125","167","291","1512.396","","2.50222229957581","8.92099952697754","","75","","148","163","","","0.781125614760576","152.32","0","100","50","0","0","","","","","","74","40","31","2","1","","","","","","",""
"Run Off The Bike Faster At First","Run","Straight after your ride, grab your running shoes and run for 15 minutes all in Z3. Then ease down into Z2 for 15 minutes,","0.5","","2022-08-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Run","Run","All in Z1-Z2, nice and steady.","1.75","","2022-08-28","","18010.669921875","","","","","1.75484669208527","2.8510000705719","","165","","160","180","","","0.797848163566569","125.51","10","13","50","25","8","","","","","","","","","","","","","","","","",""
"Open Water Swim","Swim","Warm Up: 1 x (100 FS in Z2 + 5 secs rest), 1 x (100 Drill in Z2 + 5 secs rest). Main Set: 3 x (800 FS in Z3 + 20 sec rests). Warm Down: 1 x (200 FS in Z2).","1.105","2800","2022-08-28","","2800.07006835938","","","","","1.38160383701324","0.563000023365021","","24","","","","","","0.748745988609056","57.99","","","","","","","","","","","","","","","","","","","","","",""
"Peak Phase 2 Week 2","Other","","","","2022-08-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Speed Workout Bike","Bike","Warm Up: 10 mins in Z2. Main Set: 5 x (5 mins in Z4 + 2 min recoveries in Z2). Warm Down: 5 mins in Z2.","0.833333333333333","","2022-08-29","","27764.109375","162","284","580.567","","0.992106378078461","7.77299976348877","","65","","136","165","","","0.896723187741407","66.65","8","30","21","0","0","","","","","","31","3","0","18","6","","","","","","",""
"Pool Swim: Endurance/Technique","Swim","Warm Up: 1 x (100 Pull in Z2 + 100 Drill in Z2 + 5 secs rest), 1 x (100 Drill in Z2 + 100 Pull in Z2 + 5 secs rest). Main Set: 2 x (100 Pull in Z2 + 100 Drill in Z2 + 5 sec rests), 1 x (50 Kick in Z2 + 50 Kick in Z4 + 10 secs rest), 2 x (200 Drill in Z2 + 100 Pull in Z2 + 5 sec rests), 1 x (50 Kick in Z2 + 50 Kick in Z4 + 10 secs rest). Warm Down: 1 x (50 Breast in Z2 + 50 FS in Z2), 1 x (50 Back in Z2 + 50 FS in Z2).","0.74","1800","2022-08-29","","1800","","","","","0.668489724795024","0.746887966804979","","24","","","","","","0.99477968820524","65.81","","","","","","","","","","","","","","","","","","","","","",""
"Speed Workout Run","Run","Warm Up: 10 mins in Z2. Main Set: 7 x (2 mins in Z5 + 2 min recoveries in Z1-2). Warm Down: 5 mins in Z2.","0.716666666666667","","2022-08-30","","8231.2998046875","","","","","0.719281136989594","3.17899990081787","","178","","154","179","","","0.746755492329956","44.06","17","7","4","14","1","","","","","","","","","","","","","","","","",""
"Peak Phase 2: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 8 (Exercise 1) 2. Alternate Lunge: 3 x 9 (Exercise 5) 3. Calf Raise: 3 x 10 (Exercise 8) 4. Lat & Front Raise Combo: 3 x 7 (Exercise 11) 5. Dumbbell Pullover: 2 x 12 (Exercise 15) 6: Glute Bridge: 3 x 12 (Exercise 18) 7. Bicycle Crunch: 3 x 10 (Exercise 26) 8. Plank: 3 reps (Exercise 21) 9. Sit-Up: 2 x 12 (Exercise 27) Flexibility: 10-15 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 30 - 50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-08-30","Peak Phase: This phase allows you to focus on sport-specific training. This means decreasing the stress of your strength and conditioning training session by reducing intensity and volume. The time allowed for flexibility is increased, maintaining mobility and range of movement during this phase is key. Resistance during the Peak Phase: The resistance should reduce back to what you were lifting in the Base Phase. Stay focused on form. Perform strength and conditioning once each week for this phase. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Threshold Efforts","Swim","Warm Up: 1 x (100 FS in Z2 + 100 FS in Z4 + 10 secs rest), 1 x (50 FS in Z2 + 150 FS in Z4 + 15 secs rest), 1 x (200 FS in Z4 + 20 secs rest). Main Set: Repeat 3 sets of 500 as below: 1 x (100 FS in Z2 + 5 secs rest), 1 x (100 FS in Z3 + 5 secs rest), 1 x (100 FS in Z4 + 5 secs rest), 1 x (100 FS in Z5 + 5 secs rest), 1 x (100 Pull in Z2 + 5 secs rest). Warm Down: 1 x (100 Kick in Z2 + 100 FS in Z2 + 5 secs rest), 1 x (50 Back in Z2 + 50 Breast in Z2 + 5 secs rest), 1 x (200 Choice in Z2).","1.03611111111111","2600","2022-08-31","","2600","","","","","0.919091114997864","0.782425519109239","","25","","","","","","1.04511461364501","104.92","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mostly in Z2.","1.5","","2022-09-01","","48462.2109375","158","291","858.615","","1.50361108779907","8.95199966430664","","75","","135","151","","","0.723858181131909","78.24","0","90","0","0","0","","","","","","66","23","1","0","0","","","","","","",""
"Run Off The Bike Fast At First","Run","Get off your bike and run. Do the first 5 minutes in Z4. Then ease down into Z2 for the remainder of the workout.","0.25","","2022-09-01","","2852.82006835938","","","","","0.250264167785645","3.16599988937378","","177","","151","168","","","0.738511470095817","14.61","3","7","2","2","0","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-09-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Open Water Swim","Swim","Warm Up: 1 x (100 FS in Z2 + 5 secs rest), 1 x (100 Drill in Z2 + 5 secs rest). Main Set: 3 x (900 FS in Z3 + 25 sec rests). Warm Down: 1 x (100 FS in Z2).","1.18444444444444","3000","2022-09-02","","3154.580078125","","","","","1.43578279018402","0.610000014305115","","22","","","","","","0.811711975088538","76.79","","","","","","","","","","","","","","","","","","","","","",""
"Race Practice Ride","Bike","Warm Up: 30 mins in Z2. Main Set: 4 x (15 mins in Z3 + 3 min recoveries in Z2). Warm Down: 20 mins in Z2.","2.03333333333333","","2022-09-03","","61770.7109375","162","315","1138.894","","1.96063637733459","8.7519998550415","","82","","151","167","","","0.786393406412934","120.74","4","44","69","0","0","","","","","","49","30","28","5","1","","","","","","",""
"Run Off The Bike Faster At First","Run","Do 15 mins in Z3. Then settle in to a steady Z2 pace. Take a gel after 20 and 45 minutes. With some water preferably.","1","","2022-09-03","","11010.51953125","","","","","1.00182056427002","3.05299997329712","","175","","164","176","","","0.820643988131935","74.73","0","1","21","38","0","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Run","Run","Steady run in Z1-Z2. This really doesn't need to be fast. It's supposed to be conversational pace.","1.5","","2022-09-04","","17315.029296875","","","","","1.4834371805191","3.24200010299683","","180","","157","176","","","0.882695657235031","129.32","43","35","11","0","0","","","","","","","","","","","","","","","","",""
"Race Pace Swim","Swim","Warm Up: 1 x (300 FS in Z2 + 30 secs rest). Main Set: 1 x (1500 FS in Z3 to Z4 + 60 secs rest). Warm Down: 1 x (100 Choice in Z2).","0.764444444444444","1900","2022-09-05","","1800","","","","","0.665874168607924","0.749375520399667","","25","","","","","","0.998687186484871","66.33","","","","","","","","","","","","","","","","","","","","","",""
"Speed Workout Bike","Bike","Warm Up: 10 mins in Z2. Main Set: 4 mins in low Z4 + 30 secs recovery in Z1, 5 mins in low Z4 + 30 secs recovery in Z1, 6 mins in low Z4 + 2 mins recovery in Z1, 5 mins in low Z4 + 30 secs recovery in Z1, 4 mins in low Z4. Warm Down: 5 mins in Z2.","0.708333333333333","","2022-09-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run Off The Bike","Run","Get off your bike and run. All in Z2 today.","0.25","","2022-09-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Threshold Efforts","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Pull in Z2 + 5 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z3 + 10 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z4 + 15 secs rest). Main Set: 1 x (400 FS in Z4 + 30 secs rest), 1 x (400 Pull in Z4 + 30 secs rest), 2 x (200 FS in Z4 + 15 sec rests), 2 x (200 Pull in Z4 + 15 sec rests). Warm Down: 1 x (100 Pull in Z2 + 100 FS in Z2), 1 x (200 Choice in Z2).","1.02638888888889","2600","2022-09-07","","2600","","","","","0.946555282274882","0.761570005858231","","25","","","","","","1.01479076134574","98.92","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mostly in Z2.","1.5","","2022-09-08","","47937","159","303","862.196","","1.50388884544373","8.85400009155273","","75","","139","154","","","0.72769219933165","79.16","0","89","0","0","0","","","","","","62","27","1","0","0","","","","","","",""
"Run Off The Bike Fast At First","Run","Get off your bike and run. Do the first 5 minutes in Z4. Then ease down into Z2 for the remainder of the workout.","0.25","","2022-09-08","","3011.60009765625","","","","","0.267274737358093","3.13000011444092","","175","","152","167","","","0.844672085742904","20.46","13","3","0","0","0","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-09-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Speed Workout Run","Run","Warm Up: 15 mins easy jog in Z2. Main Set: 3 x (3 mins in Z5 + 2 min recoveries in Z2). Warm Down: 8 mins easy jog in Z2.","0.633333333333333","","2022-09-09","Today's Technique Focus: Driving the Thigh. Concentrate on driving the thigh of your swing leg forward a little more forcefully than you normally do. The more forceful forward/upward movement of this leg will create a counterbalancing downward/backward action in your opposite leg as it comes into contact with the ground. (Think of the way your free arm moves in opposition to your throwing arm when you throw a ball hard.) Feel free to concentrate on driving only one thigh throughout a workout or, if you can manage it, to concentrate on driving both thighs. (The average stride rate being in excess of 150 per minute, it can be difficult to focus your attention properly on both legs when using this proprioceptive cue). This cue will help you refine the coordinated timing of movements between your two legs and enhance your stride stiffness.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Open Water Swim","Swim","Warm Up: 1 x (100 FS in Z2 + 5 secs rest), 1 x (100 Drill in Z2 + 5 secs rest). Main Set: 3 x (800 FS in Z3 + 20 sec rests). Warm Down: 1 x (200 FS in Z2).","1.105","2800","2022-09-09","","1745.2099609375","","","","","0.716453611850739","0.676999986171722","","26","","","","","","0.89993003565427","52.22","","","","","","","","","","","","","","","","","","","","","",""
"Race Practice Ride","Bike","Warm Up: 30 mins in Z2. Main Set: 2 x (20 mins in Z3 to low Z4 + 3 min recoveries in Z2). Warm Down: 30 mins in Z2.","1.76666666666667","","2022-09-10","","65197.91015625","162","281","1190.828","","2.03284788131714","8.90799999237061","","75","","144","165","","","0.759884344619698","115.35","2","92","27","0","0","","","","","","72","30","18","1","0","","","","","","",""
"Run Off The Bike Faster At First","Run","Straight after your ride, grab your running shoes and run for 15 minutes all in Z3. Then ease down into Z2 for 15 minutes,","0.5","","2022-09-10","","6114.2900390625","","","","","0.517231106758118","3.28399991989136","","177","","162","176","","","0.896837666549266","45.33","9","18","4","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Nice and steady today, all in Z2.","1.5","","2022-09-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Last Long Run","Run","","1.5","16116","2022-09-11","","15699.08984375","","","","","1.50590491294861","2.89599990844727","","174","","153","177","","","0.810249609151246","110.64","78","7","5","0","0","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-09-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Short Speed Workout Bike","Bike","Warm Up: 15 mins in Z2. Main Set: 4 x (3 mins in Z4 + 60 sec recoveries in Z1-2). Warm Down: 5 mins in Z2.","0.583333333333333","","2022-09-13","","19012.30078125","168","291","357.377","","0.589722216129303","8.95499992370605","","73","","143","164","","","0.817809316437182","38.92","1","23","11","0","0","","","","","","21","2","1","8","1","","","","","","",""
"Short Speed Workout Run","Run","Warm Up: 15 mins easy Z2 jog. Main Set: 10 mins in low Z4. Warm Down: 5 mins easy jog in Z2.","0.5","","2022-09-14","","6010.14013671875","","","","","0.533378899097443","3.13000011444092","","177","","156","179","","","0.80788300417589","37.96","16","12","4","0","0","","","","","","","","","","","","","","","","",""
"Pool Swim: Recovery","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (50 Breast in Z2 + 50 Back in Z2 + 5 sec rests). Main Set: 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest). Warm Down: 1 x (200 Choice in Z2).","0.750833333333333","1800","2022-09-14","","1800","","","","","0.653025834825304","0.764331210191083","","24","","","","","","1.01833643408289","68.96","","","","","","","","","","","","","","","","","","","","","",""
"Easy Ride On Race Route","Bike","Ride on your race day bike, all in Z2. Preferably on the race route. Just to check your bike is working ok and to get a feel for the route.","0.5","","2022-09-15","","17315.849609375","158","279","290.002","","0.507499992847443","9.47700023651123","","77","","139","151","","","0.72295518262586","26.1","0","30","0","0","0","","","","","","26","4","0","0","0","","","","","","",""
"Easy Run","Run","Nice easy run in Z2, preferably at race venue.","0.416666666666667","","2022-09-16","","4389.72998046875","","","","","0.417163580656052","2.92300009727478","","172","","146","155","","","0.747541308160418","25.27","24","0","0","0","0","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-09-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Open Water Swim","Swim","Easy/steady swim in Z2. Preferably at the race destination. Just to get a feel for the conditions.","0.608888888888889","1500","2022-09-17","","578.460021972656","","","","","0.27787971496582","0.578000009059906","","25","","","","","","0.769069600770591","12.64","","","","","","","","","","","","","","","","","","","","","",""
"Open Water Swimming","Swim","","","","2022-09-18","","1911.59997558594","","","","","0.697652816772461","0.760999977588654","","28","","162","163","","","1.01229433036274","72.37","0","42","0","0","0","","","","","","","","","","","","","","","","",""
"Transition","Other","","","","2022-09-18","","283.579986572266","","","","","0.0519441664218903","1.51600003242493","","20","","169","181","","","0.914732329766924","4.47","0","1","2","0","0","","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2022-09-18","","86649.96875","174","331","1596.988","","2.54459691047668","9.45899963378906","","80","","156","181","","","0.817644558898051","169.7","0","21","130","1","0","","","","","","34","56","47","7","2","","","","","","",""
"Transition","Other","","","","2022-09-18","","164.050003051758","0","0","","","0.0357444435358047","1.27499997615814","","85","","129","160","","","0.690632138875403","1.73","1","0","0","0","0","","","","","","","","","","","","","","","","",""
"Running","Run","","","","2022-09-18","","20346.130859375","","","","","1.73884522914886","3.25","","178","","166","176","","","0.85340761416514","142.25","1","95","8","0","0","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2022-09-20","","600","","","","","0.210424723095364","0.788436268068331","","24","","","","","","1.05342501302096","24.6","","","","","","","","","","","","","","","","","","","","","",""
"Running","Run","","","","2022-09-21","","9011","","","","","0.972584426403046","2.57399988174438","","174","","146","164","","","0.669681950774468","48.28","56","2","0","0","0","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2022-09-21","","1200","","","","","0.417201389736599","0.79628400796284","","24","","","","","","1.06263628127709","50.06","","","","","","","","","","","","","","","","","","","","","",""
"Trail Running","Run","","","","2022-09-24","","21222.609375","","","","","2.71352005004883","2.17300009727478","","153","","174","190","","","0.672997895907983","139.61","2","60","75","26","0","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2022-09-24","","500","","","","","0.179950000974867","0.765696784073507","","23","","","","","","1.02651970670465","19.46","","","","","","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2022-09-25","","1000","","","","","0.35475916756524","0.778816199376947","","24","","","","","","1.04139505958364","40.07","","","","","","","","","","","","","","","","","","","","","",""
"Run with aerobic intervals","Run","","1","","2022-09-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aerobic swim","Swim","","1","2000","2022-09-26","","750","","","","","0.26650472217136","0.77639751552795","","24","","","","","","1.03969389763823","29.95","","","","","","","","","","","","","","","","","","","","","",""
"Strength Training","Strength","","0.666666666666667","","2022-09-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aerobic swim","Swim","","1","2000","2022-09-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"long Aerobic run","Run","","1.5","","2022-09-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bike with aerobic intervals","Bike","","1","","2022-09-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aerobic swim","Swim","","1","2000","2022-09-30","","750","","","","","0.25100222269694","0.823271130625686","","24","","","","","","1.10390788717391","33.77","","","","","","","","","","","","","","","","","","","","","",""
"Strength Training","Strength","","0.666666666666667","","2022-09-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Ride","Bike","","2","","2022-10-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","1.5","","2022-10-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aerobic run off the bike","Run","","0.75","","2022-10-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Running","Run","","","","2022-10-03","","6785.259765625","","","","","0.699464201927185","2.6949999332428","","172","","153","164","","","0.701689298153856","37.8","37","4","0","0","0","","","","","","","","","","","","","","","","",""
"Road Cycling","Bike","","","","2022-10-04","","53029.890625","122","455","995.255","","2.40140247344971","6.13399982452393","","80","","138","175","","","0.751378834357519","134.56","23","65","44","1","0","","","","","","86","19","13","8","15","","","","","","",""
"Running","Run","","","","2022-10-06","","4502.02001953125","","","","","0.473001688718796","2.64400005340576","","170","","155","166","","","0.676802910132116","23.55","13","15","0","0","0","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2022-10-07","","1050","","","","","0.388704999817742","0.745738636363636","","23","","","","","","0.99797189860834","38.63","","","","","","","","","","","","","","","","","","","","","",""
"Zwift - I'm finally in the Green (69%) in Watopia","Bike","","","","2022-10-08","","31334.720703125","148","320","537.349","","1.00388884544373","8.67000007629395","","76","","144","154","","","0.677084590576922","45.83","0","60","0","0","0","","","","","","58","2","0","0","0","","","","","","",""
"Running","Run","","","","2022-10-09","","9390.2197265625","","","","","1.00029444694519","2.60800004005432","","169","","146","156","","","0.673170258493171","50.21","60","0","0","0","0","","","","","","","","","","","","","","","","3","3"
"Aerobic Swim","Swim","","0.5","1000","2022-10-10","","1000","","","","","0.36383694489797","0.758725341426404","","23","","","","","","1.01541212244965","38.09","","","","","","","","","","","","","","","","","","","","","6","9"
