"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Running","Run","","","","2022-07-24","","10124.349609375","","","","","0.747361361980438","3.76300001144409","","189","","174","185","","","1.0580506292558","91.99","0","0","2","24","19","","","","","","","","","","","","","","","","",""
"Threshold Efforts Run","Run","Warm Up: 15 mins in Z2. Main Set: 3 x (5 mins in low Z4 + 2 min recoveries in Z1). 3 mins in Z2, 3 x (4 mins in low Z4 + 60 sec recoveries in Z1). Warm Down: 5 mins in Z2.","0.983333333333333","","2022-07-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Speed Endurance","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Kick in Z2 + 5 secs rest), 1 x (100 Drill in Z2 + 100 Pull in Z2 + 5 secs rest). Main Set: 3 x (100 Pull in Z2 + 100 FS in Z3 + 5 sec rests), 3 x (100 Pull in Z2 + 100 FS in Z4 + 10 sec rests), 2 x (100 Pull in Z2 + 100 FS in Z5 + 15 sec rests). Warm Down: 2 x (50 FS in Z2 + 50 Choice in Z2).","0.897777777777778","2200","2022-07-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Warm Up: 10 mins in Z2, 5 x (20 secs in upper Z2 + 40 secs in low Z2). Main Set: 10 mins in upper Z2 + 60 secs recovery in low Z2, 9 mins in upper Z2 + 60 secs recovery in low Z2, 8 mins in upper Z2 + 60 secs recovery in low Z2, 7 mins in upper Z2 + 60 secs recovery in low Z2. Warm Down: 10 mins in Z2.","1.05","","2022-07-26","","33090.94140625","179","303","722.54","","1.1198605298996","8.20800018310547","","72","","124","139","","","0.820286268045205","70.49","7","60","0","0","0","","","","","","12","16","38","1","0","","","","","","",""
"Peak Phase 1: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 12 (Exercise 1) 2. Reverse Lunge: 3 x 6 (Exercise 6) 3. Step Up: 3 x 10 (Exercise 7) 4. Bench Press: 2 x 12 (Exercise 14) 5. Tricep Kickback: 3 x 10 (Exercise 16) 6. Bird Dog: 3 x 8 (Exercise 19) 7. Lying Hip Abduction: 3 x 12 (Exercise 20) 8. Plank: 3 reps (Exercise 21) 9. Reverse Crunch: 3 x 12 (Exercise 28) Flexibility: 10-15 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 30 - 50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-07-26","Peak Phase: This phase allows you to focus on sport-specific training. This means decreasing the stress of your strength and conditioning training session by reducing intensity and volume. The time allowed for flexibility is increased, maintaining mobility and range of movement during this phase is key. Resistance during the Peak Phase: The resistance should reduce back to what you were lifting in the Base Phase. Stay focused on form. Perform strength and conditioning once each week for this phase. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Threshold Efforts","Swim","Warm Up: 1 x (100 FS in Z2 + 100 FS in Z4 + 10 secs rest), 1 x (50 FS in Z2 + 150 FS in Z4 + 15 secs rest), 1 x (200 FS in Z4 + 20 secs rest). Main Set: Repeat 3 sets of 500 as below: 1 x (100 FS in Z2 + 5 secs rest), 1 x (100 FS in Z3 + 5 secs rest), 1 x (100 FS in Z4 + 5 secs rest), 1 x (100 FS in Z5 + 5 secs rest), 1 x (100 Pull in Z2 + 5 secs rest). Warm Down: 1 x (100 Kick in Z2 + 100 FS in Z2 + 5 secs rest), 1 x (50 Back in Z2 + 50 Breast in Z2 + 5 secs rest), 1 x (200 Choice in Z2).","1.05055555555556","2600","2022-07-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Running","Run","","","","2022-07-27","","5092.14013671875","","","","","0.517909169197083","2.73099994659424","","174","","142","153","","","0.752386750779313","31.96","21","10","0","0","0","","","","","","","","","","","","","","","","",""
"Sub Threshold Efforts Bike","Bike","Warm Up: 5 mins in mid Z2, 4 mins in upper Z2, 60 secs in low Z2. Main Set: 20 mins in upper Z3 + 2 mins recovery in Z1, 17 mins in upper Z3 + 2 mins recovery in Z1, 14 mins in upper Z3 + 2 mins recovery in Z1. Warm Down: 5 mins in Z2.","1.2","","2022-07-28","These short mid-week workouts are well suited to an indoor bike trainer, but you could also ride outside. They can boost your thresholds, without causing excess fatigue.","38435.94921875","190","328","885.518","","1.29331243038177","8.25500011444092","","71","","133","152","","","0.901398231860085","97.26","5","56","16","0","0","","","","","","13","10","27","26","1","","","","","","",""
"Run Off The Bike Fast At First","Run","Get off your bike and run. Do the first 5 minutes in Z4. Then ease down into Z2 for the remainder of the workout.","0.25","","2022-07-28","","2698.51000976563","0","0","","","0.251666665077209","2.9779999256134","","0","","145","158","","","0.849859372825925","19.67","9","3","3","0","0","","","","","","","","","","","","","","","","",""
"VIDEO: Open Water Swimming","Custom","Watch this video for Open Water Swim Tips: https://bit.ly/Open-Water-Swim","","","2022-07-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-07-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Open Water Swim","Swim","Open water swim all in Z2. Take as many rests as you want. This first swim is just to get used to the environment. We'll do some faster sections from next week onwards, but just take it easy today.","0.618055555555556","1500","2022-07-29","Swimming in open water in training will boost your confidence and technique. For more on Open Water Swimming: https://myprocoach-help.zendesk.com/hc/en-us/articles/360024016032","1560.92004394531","","","","","0.620237767696381","0.699000000953674","","23","","125","140","","","0.94374294337721","52.13","36","0","0","0","0","","","","","","","","","","","","","","","","",""
"Race Practice Ride","Bike","Warm Up: 30 mins in Z2. Main Set: 8 x (10 mins in Z3 + 5 mins in Z2). Warm Down: 30 mins in Z1-2.","3","","2022-07-30","This ride is designed to simulate race day, including efforts at race pace with short recoveries. You will benefit both psychologically and physiologically from this ride.","97235.21875","201","655","2128.339","","2.94751214981079","9.16399955749512","","81","","149","166","","","0.898962175590727","237.05","1","46","129","0","0","","","","","","31","28","48","49","21","","","","","","",""
"Run Off The Bike Faster At First","Run","Get off your bike and run. Do the first 10 minutes in Z3. Then ease down into Z2 for the last 20 minutes.","0.5","","2022-07-30","","5413.1298828125","","","","","0.474784702062607","3.16700005531311","","181","","158","169","","","0.892424467180302","41.16","1","1","26","0","0","","","","","","","","","","","","","","","","",""
"Race Practice Run","Run","Warm Up: 25 mins in Z2. Main Set: 6 x (7 mins in Z3 + 3 mins in Z1-2). Warm Down: 20 mins in Z2.","1.75","","2022-07-31","","19010.66015625","","","","","1.75411522388458","3.00999999046326","","181","","158","174","","","0.839639733697101","138.94","18","10","63","14","0","","","","","","","","","","","","","","","","",""
"Peak Phase 1 Week 2","Other","","","","2022-08-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Warm Up: 5 mins in mid Z2, 5 x (15 secs in Z3 + 45 secs in low Z2). Main Set: 15 mins in upper Z2 + 60 secs recovery in low Z2, 13 mins in upper Z2 + 60 secs recovery in low Z2, 11 mins in upper Z2 + 60 secs recovery in low Z2. Warm Down 5 mins in mid Z2.","0.95","","2022-08-01","","30097.380859375","192","301","663.739","","0.957777798175812","8.72799968719482","","79","","130","147","","","0.833840211406928","65.94","1","56","1","0","0","","","","","","8","10","37","2","0","","","","","","",""
"Pool Swim: Speed Endurance","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (50 Pull in Z2 + 50 Pull in Z4 + 10 sec rests). Main Set: 3 x (200 FS in Z3 + 10 sec rests), 5 x (100 FS in Z4 + 10 sec rests), 8 x (50 FS in Z5 + 15 sec rests). Warm Down: 2 x (50 FS in Z2 + 50 Back in Z2 + 5 sec rests), 1 x (100 Choice in Z2).","0.907222222222222","2200","2022-08-01","","2200","","","","","0.699140835867988","0.870942201108472","","22","","123","147","","","1.18001975807315","114.88","37","0","0","0","0","","","","","","","","","","","","","","","","",""
"Threshold Efforts Run","Run","Warm Up: 12 mins in Z2. Main Set: 3 x (5 mins in low Z4 + 2 min recoveries in Z1), 3 mins in Z2, 3 x (5 mins in low Z4 + 2 min recoveries in Z1). Warm Down: 5 mins in Z2.","1.03333333333333","","2022-08-02","","11481.6201171875","","","","","1.03377306461334","3.08500003814697","","176","","158","176","","","0.865650657438578","85.87","13","8","27","14","0","","","","","","","","","","","","","","","","",""
"Peak Phase 1: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 12 (Exercise 1) 2. Reverse Lunge: 3 x 6 (Exercise 6) 3. Step Up: 3 x 10 (Exercise 7) 4. Bench Press: 2 x 12 (Exercise 14) 5. Tricep Kickback: 3 x 10 (Exercise 16) 6. Bird Dog: 3 x 8 (Exercise 19) 7. Lying Hip Abduction: 3 x 12 (Exercise 20) 8. Plank: 3 reps (Exercise 21) 9. Reverse Crunch: 3 x 12 (Exercise 28) Flexibility: 10-15 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 30 - 50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-08-02","Peak Phase: This phase allows you to focus on sport-specific training. This means decreasing the stress of your strength and conditioning training session by reducing intensity and volume. The time allowed for flexibility is increased, maintaining mobility and range of movement during this phase is key. Resistance during the Peak Phase: The resistance should reduce back to what you were lifting in the Base Phase. Stay focused on form. Perform strength and conditioning once each week for this phase. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Threshold Efforts","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Pull in Z2 + 5 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z3 + 10 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z4 + 15 secs rest). Main Set: 1 x (400 FS in Z4 + 30 secs rest), 1 x (400 Pull in Z4 + 30 secs rest), 2 x (200 FS in Z4 + 15 sec rests), 2 x (200 Pull in Z4 + 15 sec rests). Warm Down: 1 x (100 Pull in Z2 + 100 FS in Z2), 1 x (200 Choice in Z2).","1.04111111111111","2600","2022-08-03","","2600","","","","","0.850624726083544","0.847181492342783","","22","","122","144","","","1.14621638673626","128.1","46","0","0","0","0","","","","","","","","","","","","","","","","",""
"Sub Threshold Efforts Bike","Bike","Warm Up: 5 mins in mid Z2, 4 mins in upper Z2, 60 secs in low Z2. Main Set: 3 x (16 mins in upper Z3 + 2 mins recovery in Z1). Warm Down: 5 mins in Z2.","1.2","","2022-08-04","","35390.55078125","195","348","846.919","","1.20361113548279","8.16699981689453","","82","","138","153","","","0.871989352146392","90.95","3","30","39","0","0","","","","","","17","7","30","18","1","","","","","","",""
"Run Off The Bike Fast At First","Run","Get off your bike and run. Do the first 5 minutes in Z4. Then ease down into Z2 for the remainder of the workout.","0.25","","2022-08-04","","2697.0400390625","0","0","","","0.252222210168839","2.97000002861023","","0","","138","149","","","0.843483405063219","19.51","12","3","0","0","0","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-08-05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Open Water Swim","Swim","Warm Up: 1 x (400 FS in Z2 + 15 secs rest). Main Set: 4 x (50 FS in Z5, Beach or Deep Water Starts + 20 sec rests), 1 x (1000 FS in Z3 + 45 secs rest). Warm Down: 1 x (400 FS in Z2).","0.827777777777778","2000","2022-08-05","","2155.419921875","","","","","0.987209737300873","0.606000006198883","","23","","134","154","","","0.818754556567734","54.18","48","7","0","0","0","","","","","","","","","","","","","","","","",""
"Race Practice Ride","Bike","Warm Up: 30 mins in Z2. Main Set: 7 x (15 mins in Z3 + 5 mins in Z2). Warm Down: 10 mins in Z1-2.","3","","2022-08-06","","89603.6328125","182","337","2071.863","","3.15874409675598","7.87900018692017","","78","","136","163","","","0.840972247872746","211.6","1","77","111","0","0","","","","","","56","46","44","40","3","","","","","","",""
"Run Off The Bike Faster At First","Run","Get off your bike and run. Do the first 10 minutes in Z3. Then ease down into Z2 for the last 20 minutes.","0.5","","2022-08-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Race Practice Run","Run","Warm Up: 20 mins in Z2. Main Set: 7 x (7 mins in Z3 + 3 mins in Z1-2). Warm Down: 15 mins in Z2.","1.75","","2022-08-07","","19012.529296875","","","","","1.75480473041534","3.00999999046326","","181","","154","172","","","0.835517888441726","137.62","24","20","54","6","0","","","","","","","","","","","","","","","","",""
"Peak Phase 1 Week 3","Other","","","","2022-08-08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Warm Up: 10 mins in Z2, 5 x (30 secs in upper Z2 + 30 secs in low Z2). Main Set: 5 x (5 mins in upper Z2 + 3 mins in mid Z2). Warm Down: 5 mins in low Z2.","1","","2022-08-08","","31643.51953125","190","325","688.238","","1.00416672229767","8.75300025939941","","80","","122","139","","","0.823598853813763","67.6","1","60","0","0","0","","","","","","7","19","34","1","0","","","","","","",""
"Pool Swim: Speed Endurance","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Kick in Z2 + 5 secs rest), 1 x (100 Drill in Z2 + 100 Pull in Z2 + 5 secs rest). Main Set: 3 x (100 Pull in Z2 + 100 FS in Z3 + 5 sec rests), 3 x (100 Pull in Z2 + 100 FS in Z4 + 10 sec rests), 3 x (100 Pull in Z2 + 100 FS in Z5 + 15 sec rests). Warm Down: 2 x (50 FS in Z2 + 50 Choice in Z2).","0.977777777777778","2400","2022-08-08","","2500","","","","","0.697370558695661","0.992851469420175","","22","","116","134","","","1.34433550185065","169.43","35","0","0","0","0","","","","","","","","","","","","","","","","",""
"Threshold Efforts Run","Run","Warm Up: 15 mins in Z2. Main Set: 4 x (4 mins in low Z4 + 60 sec recoveries in Z1), 3 mins recovery in Z2, 4 x (4 mins in low Z4 + 60 sec recoveries in Z1). Warm Down: 5 mins in Z2.","1.05","","2022-08-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Peak Phase 1: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 12 (Exercise 1) 2. Reverse Lunge: 3 x 6 (Exercise 6) 3. Step Up: 3 x 10 (Exercise 7) 4. Bench Press: 2 x 12 (Exercise 14) 5. Tricep Kickback: 3 x 10 (Exercise 16) 6. Bird Dog: 3 x 8 (Exercise 19) 7. Lying Hip Abduction: 3 x 12 (Exercise 20) 8. Plank: 3 reps (Exercise 21) 9. Reverse Crunch: 3 x 12 (Exercise 28) Flexibility: 10-15 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 30 - 50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-08-09","Peak Phase: This phase allows you to focus on sport-specific training. This means decreasing the stress of your strength and conditioning training session by reducing intensity and volume. The time allowed for flexibility is increased, maintaining mobility and range of movement during this phase is key. Resistance during the Peak Phase: The resistance should reduce back to what you were lifting in the Base Phase. Stay focused on form. Perform strength and conditioning once each week for this phase. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Threshold Efforts","Swim","Warm Up: 1 x (150 FS in Z2 + 50 FS in Z4 + 10 secs rest), 1 x (100 FS in Z2 + 100 FS in Z4 + 10 secs rest), 1 x (50 FS in Z2 + 150 FS in Z4 + 15 secs rest), 2 x (150 FS in Z4 + 15 sec rests). Main Set: Repeat 2 sets of 500 as below: 1 x (100 FS in Z2 + 5 secs rest), 1 x (100 FS in Z3 + 5 secs rest), 1 x (100 FS in Z4 + 5 secs rest), 1 x (100 FS in Z5 + 5 secs rest), 1 x (100 Pull in Z2 + 5 secs rest). Warm Down: 1 x (100 Kick in Z2 + 100 FS in Z2 + 5 secs rest), 1 x (50 Back in Z2 + 50 Breast in Z2 + 5 secs rest), 1 x (200 Choice in Z2).","0.973333333333333","2400","2022-08-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub Threshold Efforts Bike","Bike","Warm Up: 5 mins in mid Z2, 4 mins in upper Z2, 60 secs in low Z2. Main Set: 20 mins in upper Z3 + 2 mins recovery in Z1, 18 mins in upper Z3 + 2 mins recovery in Z1, 15 mins in upper Z3 + 2 mins recovery in Z1. Warm Down: 5 mins in Z2.","1.23333333333333","","2022-08-11","","34841.91015625","203","341","844.763","","1.15298664569855","8.39400005340576","","81","","143","156","","","0.897209810660906","92.26","1","21","48","0","0","","","","","","9","6","33","20","1","","","","","","",""
"Run Off The Bike Fast At First","Run","Get off your bike and run. Do the first 5 minutes in Z4. Then ease down into Z2 for the remainder of the workout.","0.25","","2022-08-11","","3579.44995117188","439","639","537.544","","0.339363068342209","2.9300000667572","","175","","147","159","","","1.91503475188993","121.68","7","9","4","0","0","","","","","","0","0","0","0","20","","","","","","",""
"Rest Day","Day Off","","","","2022-08-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Open Water Swim","Swim","Warm Up: 1 x (100 FS in Z2 + 5 secs rest), 1 x (100 Drill in Z2 + 5 secs rest). Main Set: 3 x (700 FS in Z3 + 20 sec rests). Warm Down: 1 x (100 FS in Z2).","0.962777777777778","2400","2022-08-12","","2323.11010742188","","","","","0.986506700515747","0.653999984264374","","22","","138","157","","","0.883081979907238","67.94","48","9","1","0","0","","","","","","","","","","","","","","","","",""
"Race Practice Ride","Bike","Warm Up: 10 mins in Z2. Main Set: 8 x (15 mins in Z3 + 5 min recoveries in Z2). Warm Down: 10 mins in Z1-2.","3","","2022-08-13","","92505.40625","191","365","2210.05","","3.20764708518982","8.01000022888184","","79","","150","168","","","0.880662463015328","232.13","1","43","139","10","0","","","","","","41","28","82","39","3","","","","","","",""
"Run Off The Bike Faster At First","Run","Get off your bike and run. Do the first 10 minutes in Z3. Then ease down into Z2 for the last 20 minutes.","0.5","","2022-08-13","","5049.4599609375","411","571","741.917","","0.500742495059967","2.80100011825562","","177","","151","160","","","1.80089627375502","159.97","4","14","12","0","0","","","","","","1","0","0","0","29","","","","","","",""
"Race Practice Run","Run","Warm Up: 15 mins in Z2. Main Set: 8 x (7 mins in Z3 + 3 min recoveries in Z1-2). Warm Down: 10 mins in Z2.","1.75","","2022-08-14","","19532.740234375","437","581","2758.075","","1.75058531761169","3.09899997711182","","182","","159","173","","","1.91750389179526","172","14","10","74","7","0","","","","","","1","0","0","0","104","","","","","","",""
"Peak Phase 1 Week 4. Active Recovery","Other","","","","2022-08-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-08-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Fitness Test: Critical Swim Speed (CSS)","Swim","This test helps you to measure fitness and create accurate training zones. Warm up: 6 x (50 FS in Z2 + 20 sec rests), 4 x (25 FS in Z4 + 25 FS in Z2 + 20 sec rests). ----------- TEST*: 1 x 400 FS maximal effort time trial, RECORD TIME, 5 mins easy active recovery, 1 x 200 FS maximal effort time trial, RECORD TIME, 1 min rest ----------- Main Set: 1 x (100 FS in Z1 + 15 secs rest), 1 x (100 FS in Z2 + 15 secs rest), 1 x (100 FS in Z3 + 20 secs rest), 1 x (100 FS in Z4 + 60 secs rest), 4 x (50 FS Build Z1 to Z4) + 60 secs rest. Warm Down: 200 Choice in Z2. For all swims (whether in a Yard or Meter Pool) follow the distances in the Workout Description section. There is also yard/meter button you can toggle in the Workout Details section below.","0.946388888888889","2078","2022-08-15","CRITICAL SWIM SPEED (CSS) 1. Complete the test and note your 400 & 200 times. 2 Use our online calculator to find your CSS: https://www.myprocoach.net/calculators/critical-swim-speed/ 3. Enter your CSS and training zones in your TrainingPeaks settings: https://bit.ly/EnterSwimZones RATE OF PERCEIVED EXERTION (RPE) To swim to feel (RPE), complete the test and note your 400 & 200 times. Use these as a benchmark to track progress in future tests. NOTES At this time you are unable to export swim workouts to your training devices. We hope this will be available soon. Your CSS gives you a good idea of what you'd swim (per 100) in a 1500 time trial. Click this link for more details of the CSS Test: http://www.myprocoach.net/blog/a-brief-introduction-to-css-swim-training","2000","","","","","0.721530279053582","0.767754318618042","","22","","122","140","","","1.03945741678889","81.04","38","0","0","0","0","","","","","","","","","","","","","","","","",""
"Fitness Test: FTP and Threshold HR","Bike","This fitness test helps you to set your power or heart rate thresholds for Training Peaks. Warm Up: 12 mins in Z2, 5 x (15 secs in Z4 + 45 secs easy in Z2). Main Set: 20 mins maximal steady state time trial. Go as hard as you can sustain for 20-minutes. Warm Down: 5 mins in Z2. NOTES: 1/ Alternatively, if you have a bike training device with its own ""FTP"" test protocol, you could use that instead. 2/ If using a smart trainer (for example a Wahoo Kickr), DO NOT use ERG mode for this test. https://myprocoach-help.zendesk.com/hc/en-us/articles/360022308391-Erg-Mode-On-or-Off- TIP: Have a fan and/or air conditioning, so that heat stress is not a limiting factor for this test.","0.7","","2022-08-16","FUNCTIONAL THRESHOLD POWER (FTP) Take your average power for the 20-minute test and multiply it by 95% for your FTP. THRESHOLD HEART RATE (THR) Take your average HR for the 20-minute test and reduce by 6 beats, this is your bike THR. ENTER THRESHOLDS AND ZONES Check this article and short video to enter your thresholds and training zones into your TrainingPeaks settings: https://bit.ly/EnterBikeZones RATE OF PERCEIVED EXERTION (RPE) To ride to feel (RPE), complete the test and note the distance. Use this to track progress in future tests. Click this link for more details of this fitness test: https://myprocoach-help.zendesk.com/hc/en-us/articles/360001077251-Bike-Field-Test-FTP-Threshold-HR","27921.7109375","165","547","636.198","","1.07104420661926","7.24100017547607","","67","","124","170","","","0.905735670293134","76.83","19","34","9","1","0","","","","","","42","4","5","3","10","","","","","","",""
"Peak Phase 1: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 12 (Exercise 1) 2. Reverse Lunge: 3 x 6 (Exercise 6) 3. Step Up: 3 x 10 (Exercise 7) 4. Bench Press: 2 x 12 (Exercise 14) 5. Tricep Kickback: 3 x 10 (Exercise 16) 6. Bird Dog: 3 x 8 (Exercise 19) 7. Lying Hip Abduction: 3 x 12 (Exercise 20) 8. Plank: 3 reps (Exercise 21) 9. Reverse Crunch: 3 x 12 (Exercise 28) Flexibility: 10-15 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 30 - 50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-08-16","Peak Phase: This phase allows you to focus on sport-specific training. This means decreasing the stress of your strength and conditioning training session by reducing intensity and volume. The time allowed for flexibility is increased, maintaining mobility and range of movement during this phase is key. Resistance during the Peak Phase: The resistance should reduce back to what you were lifting in the Base Phase. Stay focused on form. Perform strength and conditioning once each week for this phase. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run Off The Bike","Run","Z2 steady run off the bike.","1","","2022-08-17","","10032.7099609375","","","","","1.00136756896973","2.78299999237061","","178","","145","156","","","0.774304540987908","66.51","29","30","1","0","0","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-08-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Fitness Test: Threshold Pace and HR","Run","This fitness test helps you to set your pace and heart rate thresholds and training zones for TrainingPeaks. Warm Up: 5 mins in Z1-Z2 (easy/steady). Main Set: Run/jog for 30 mins at the fastest pace you can maintain for the duration. Try to keep a steady pace but if you need to take walk breaks that is OK. Record your average pace and ideally average heart rate too. Warm Down: Get warm or dry clothes on and walk for 5 mins. Optional gentle stretching session after.","0.583333333333333","","2022-08-19","THRESHOLD RUN PACE Complete the test and note your threshold pace (average pace for the 30-minute interval) THRESHOLD HEART RATE (THR) Take your average HR for the 30-minute test, this is your Run THR. ENTER THRESHOLDS AND ZONES Check this article and short video to enter your thresholds and training zones into your TrainingPeaks settings: https://bit.ly/EnterRunZones RATE OF PERCEIVED EXERTION (RPE) To run to feel (RPE), complete the test and note the distance. Use this to track progress in future tests. Click this link for more details of the 30 minute fitness test: https://myprocoach-help.zendesk.com/hc/en-us/articles/360001021432-Run-Field-Test-Threshold-Running-Pace-and-HR","10611.73046875","","","","","1.1337069272995","2.59999990463257","","155","","151","189","","","0.867265693352432","94.75","27","7","18","5","8","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Easy/steady Z2 ride today.","2","","2022-08-20","","61213.62109375","187","296","1357.951","","2.00666666030884","8.47299957275391","","83","","142","153","","","0.808405369986359","130.38","0","66","54","0","0","","","","","","3","77","37","2","1","","","","","","",""
"IRONMAN 70.3: Race Nutrition, Pacing and Drafting","Custom","Race Nutrition: https://myprocoach-help.zendesk.com/hc/en-us/articles/360022070932-Race-Nutrition Pacing Your IRONMAN 70.3: https://myprocoach-help.zendesk.com/hc/en-us/articles/360022391311 Drafting in Triathlon: https://myprocoach-help.zendesk.com/hc/en-us/articles/360022528551","","","2022-08-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
