"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Easy Ride","Bike","","1","","2023-05-04","","32181.23046875","135","329","490.13","","1.00527775287628","8.89200019836426","","83","","138","150","","","0.621059666556823","38.57","1","59","0","0","0","","","","","","60","0","0","0","0","","","","","","",""
"Easy Run Off","Run","","1.16666666666667","","2023-05-04","","12087.1796875","218","275","915.277","","1.16701328754425","2.87700009346008","","176","","153","161","","","0.778376912815031","70.08","68","2","0","0","0","","","","","","61","9","0","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3300","2023-05-05","","2500","","","","","0.786322782304552","0.880281690140845","","25","","","","","","0.856659791971045","49.43","","","","","","","","","","","","","","","","","","","","","",""
"Race Pace Simulation","Bike","","2.5","","2023-05-06","","86698.2265625","143","330","1456.355"," *05/06/2023 Pawel Migdal: warm-up 1.4 185 | 2.3 185 | 2.4 185 | 2.0 185 | ? 185 | 1.8 185 | ?*","2.81157422065735","8.5649995803833","","72","","142","164","","","0.720074710224988","131.05","9","153","7","0","0","","","","","","106","53","9","0","1","","","","","","",""
"Run of the Bike (Target 5:30-5:45)","Run","","0.416666666666667","","2023-05-06","","4610.169921875","242","352","364.519","","0.41684028506279","3.07200002670288","","178","","154","165","","","0.874681618350308","31.04","18","7","0","0","0","","","","","","4","12","7","1","0","","","","","","4","5"
"Aerobic ride","Bike","","2.5","","2023-05-07","","81510.78125","137","343","1246.267","","2.50861120223999","9.02499961853027","","79","","133","156","","","0.631117714859358","99.79","2","148","0","0","0","","","","","","147","3","0","0","0","","","","","","",""
"Recovery Strides","Run","","0.666666666666667","","2023-05-08","","7143.25","226","324","543.167","","0.667195022106171","2.97399997711182","","177","","156","181","","","0.825254378202571","44.41","29","6","5","0","0","","","","","","29","6","1","5","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","2700","2023-05-08","","3000","","","","","0.938302226596408","0.884433962264151","","24","","","","","","0.861485042261358","59.99","","","","","","","","","","","","","","","","","","","","","",""
"Sprints","Bike","","2.5","","2023-05-09","","75226.28125","135","348","1311.731","","2.68482351303101","7.78299999237061","","76","","128","152","","","0.671784289886228","113.53","19","140","0","0","0","","","","","","147","3","1","1","9","","","","","","",""
"Evening Run","Run","","0.416666666666667","","2023-05-09","","4398.919921875","226","285","339.176","","0.417079746723175","2.9300000667572","","176","","145","152","","","0.80769607527084","26.66","25","0","0","0","0","","","","","","12","13","0","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1.25","3900","2023-05-10","","3000","","","","","0.970256949000888","0.85812356979405","","25","","","","","","0.833112645228365","56.1","","","","","","","","","","","","","","","","","","","","","",""
"Easy Run Off","Run","","1.33333333333333","","2023-05-11","","13704.400390625","216","285","1037.94","","1.33357667922974","2.85500001907349","","175","","154","163","","","0.772385925474609","79.02","69","11","0","0","0","","","","","","71","8","0","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3300","2023-05-12","","2600","","","","","0.83400222407447","0.861497680583168","","25","","","","","","0.839992430875102","49.43","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic ride","Bike","","2","","2023-05-13","","64233.73828125","112","347","931.163","","2.29040789604187","7.78999996185303","","69","","120","148","","","0.558960237349189","62.79","75","58","0","0","0","","","","","","136","1","0","0","0","","","","","","",""
"Run of the Bike (Target 5:30-5:45)","Run","","0.416666666666667","","2023-05-13","","4334.18017578125","221","254","332.34","","0.417054980993271","2.88700008392334","","175","","141","151","","","0.791617668401635","25.75","25","0","0","0","0","","","","","","17","8","0","0","0","","","","","","",""
"Race Pace Simulation","Bike","","3","","2023-05-14","","81736.40625","120","321","1260.58","","2.8962230682373","7.83900022506714","","71","","123","157","","","0.609996462578348","95.51","67","101","0","0","0","","","","","","160","9","3","0","0","","","","","","",""
"Some longer efforts","Run","","0.666666666666667","","2023-05-15","","7032.56005859375","224","278","539.321","","0.667088329792023","2.92799997329712","","176","","152","168","","","0.807042533093926","42.92","31","9","0","0","0","","","","","","26","10","3","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","0.75","2500","2023-05-15","","2400","","","","","0.719833614561293","0.920245398773006","","23","","","","","","0.898355749975335","52.19","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3000","2023-05-17","","3200","","","","","1.02716139316559","0.864164191196327","","25","","","","","","0.839422341960261","60.75","","","","","","","","","","","","","","","","","","","","","",""
"Easy Run Off","Run","","1","","2023-05-18","","10289","218","262","787.215","","1.00032007694244","2.85700011253357","","174","","151","161","","","0.781826889529311","60.57","57","3","0","0","0","","","","","","50","10","0","0","0","","","","","","",""
"Sprints","Bike","","1","","2023-05-18","","30834.169921875","102","398","556.767","","1.54051446914673","5.55999994277954","","84","","131","158","","","0.578212104104728","51.15","21","68","0","0","0","","","","","","82","8","1","0","1","","","","","","3","3"
"Sprints","Bike","","1.5","","2023-05-20","","49083.078125","126","248","756.217","","1.66649115085602","8.18099975585938","","74","","122","140","","","0.596622636267738","54.19","42","57","0","0","0","","","","","","100","0","0","0","0","","","","","","",""
"Run of the Bike (Target 5:30-5:45)","Run","","0.416666666666667","","2023-05-20","","4359.740234375","218","247","328.584","","0.417018592357635","2.90400004386902","","175","","148","156","","","0.782257562597773","25.03","25","0","0","0","0","","","","","","21","4","0","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","0.75","2500","2023-05-20","","2600","","","","","0.808305837313334","0.891021247429746","","24","","","","","","0.866696147938358","52.62","","","","","","","","","","","","","","","","","","","","","",""
"Sprints","Bike","","1","","2023-05-21","","31778.2109375","125","237","496.786","","1.09777081012726","8.04100036621094","","74","","122","142","","","0.595321959660691","35.88","23","41","0","0","0","","","","","","65","0","0","0","0","","","","","","",""
"Sprints","Bike","","1.5","","2023-05-22","","38457.96875","161","652","828.534","","1.43379187583923","7.45100021362305","","86","","146","178","","","0.868597264816149","107.52","2","76","7","1","0","","","","","","52","18","5","3","7","","","","","","5","3"
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","2700","2023-05-22","","2800","","","","","0.8938177813424","0.866336633663366","","24","","","","","","0.844069630513912","53.75","","","","","","","","","","","","","","","","","","","","","",""
"Evening Run","Run","","0.416666666666667","","2023-05-23","","4320.06005859375","217","328","325.799","","0.416938066482544","2.87800002098083","","175","","154","161","","","0.774503496369767","24.71","21","4","0","0","0","","","","","","21","4","0","0","0","","","","","","2","7"
"Evening Run","Run","","0.416666666666667","","2023-05-24","","4294.16015625","215","252","323.139","","0.41709166765213","2.85999989509583","","175","","152","159","","","0.770212013862462","24.48","25","0","0","0","0","","","","","","22","3","0","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3000","2023-05-24","","1800","","","","","0.648024163775974","0.765957446808511","","23","","","","","","0.748428881376818","27.17","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic ride","Bike","","2","","2023-05-25","","63662.3203125","135","285","988.368","","2.03015875816345","8.71000003814697","","79","","131","150","","","0.621076134792192","77.33","10","110","0","0","0","","","","","","121","1","0","0","0","","","","","","",""
"Speed Workout Run","Run","Warm Up: 15 mins easy jog in Z2. Main Set: 4 x (90 secs in Z5 + 2 min recoveries in Z1-2), 2 x (3 mins in Z5 + 2 min recoveries in Z1-2), 6 mins in Z4 + 2 min recovery in Z1-2. Warm Down: 5 mins easy jog in Z2.","0.866666666666667","","2023-05-25","","10018.5703125","242","310","757.296","","0.869071662425995","3.20199990272522","","181","","160","181","","","0.889846512142608","68.16","30","6","16","0","0","","","","","","24","8","9","10","0","","","","","","5","3"
"Race Pace Simulation","Bike","","2.5","","2023-05-27","","80049.4765625","155","378","1563.819","","2.81186199188232","7.90799999237061","","85","","147","168","","","0.756434209172389","160.04","2","151","16","0","0","","","","","","97","42","17","4","6","","","","","","5","3"
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3000","2023-05-27","","2700","","","","","0.818489725854662","0.910931174089069","","25","","","","","","0.888832171033484","57.47","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic ride","Bike","","1","","2023-05-28","","32097.7890625","129","218","476.529","","1.02246642112732","8.72000026702881","","78","","128","146","","","0.60182080336612","35.99","4","56","0","0","0","","","","","","61","0","0","0","0","","","","","","",""
"Race Pace Long Run","Run","","1.5","","2023-05-28","","16335.2001953125","230","325","1246.214","","1.50040638446808","3.0239999294281","","178","","159","175","","","0.832138408153707","103.58","28","55","6","0","0","","","","","","51","20","19","0","0","","","","","","6","5"
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","2700","2023-05-29","","3000","","","","","0.97149028301239","0.852999715666761","","24","","","","","","0.832054985487718","55.96","","","","","","","","","","","","","","","","","","","","","3","5"
"Aerobic ride","Bike","","1.5","","2023-05-29","","47891.921875","134","242","727.276","","1.50499999523163","8.83899974822998","","80","","126","142","","","0.615000731534801","56.49","21","70","0","0","0","","","","","","90","1","0","0","0","","","","","","",""
"Evening Run","Run","","0.416666666666667","","2023-05-30","","4295.3701171875","219","301","330.047","","0.41726166009903","2.85899996757507","","175","","151","160","","","0.786175291784768","25.34","25","0","0","0","0","","","","","","19","6","0","0","0","","","","","","",""
"Evening Run","Run","","0.416666666666667","","2023-05-31","","4150.759765625","211","360","317.443","","0.416966944932938","2.76500010490417","","174","","144","154","","","0.756949030445787","23.32","25","0","0","0","0","","","","","","24","1","0","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","0.75","2500","2023-05-31","","2500","","","","","0.787778335147434","0.876885303402315","","23","","","","","","0.855076969062679","49.25","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic ride","Bike","","2","","2023-06-01","","65426.7890625","134","299","974.588","","2.01480460166931","9.02000045776367","","77","","128","143","","","0.617231940350265","76.22","17","103","0","0","0","","","","","","119","1","0","0","0","","","","","","",""
"Speed Workout Run","Run","Warm Up: 15 mins easy jog in Z2. Main Set: 4 x (90 secs in Z5 + 2 min recoveries in Z1-2), 2 x (3 mins in Z5 + 2 min recoveries in Z1-2), 6 mins in Z4 + 2 min recovery in Z1-2. Warm Down: 5 mins easy jog in Z2.","0.866666666666667","","2023-06-01","","10046.7802734375","12","128","0.225","","0.866916358470917","3.21900010108948","","180","","163","183","","","0.829526646793683","65.83","21","13","17","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3000","2023-06-03","","2215.92993164063","","","","","1.03171110153198","0.597000002861023","","23","","121","140","","","0.578718217214235","20","49","0","0","0","0","","","","","","","","","","","","","","","","",""
"Race Pace Simulation","Bike","","2.5","","2023-06-03","","80033.9375","156","373","1566.041","","2.79457211494446","7.95499992370605","","84","","142","165","","","0.7547067765699","158.75","5","161","1","0","0","","","","","","92","47","17","4","5","","","","","","5","5"
"Aerobic ride","Bike","","1","","2023-06-04","","32565.630859375","134","232","487.963","","1.00698637962341","8.98299980163574","","76","","126","144","","","0.619158647363135","38.23","11","49","0","0","0","","","","","","60","1","0","0","0","","","","","","",""
"Running","Run","","1.5","","2023-06-04","","16008.2099609375","314","494","1709.873","","1.51204776763916","2.94099998474121","","177","","146","157","","","0.8","90","91","0","0","0","0","","","","","","0","0","1","66","23","","","","","","3","5"
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","2700","2023-06-05","","3000","","","","","0.95341889222463","0.869565217391304","","23","","117","134","","","0.847826007986095","58.1","42","0","0","0","0","","","","","","","","","","","","","","","","",""
"Sprints","Bike","","1.5","","2023-06-05","","48821.921875","139","287","761.613","","1.5191810131073","8.92599964141846","","76","","126","152","","","0.663568143406257","66.54","28","62","0","0","0","","","","","","85","1","0","0","5","","","","","","",""
"Evening Run","Run","","0.416666666666667","","2023-06-06","","4116.330078125","0","0","","","0.44222030043602","2.58500003814697","","162","","132","147","","","0.670204386370067","21.66","25","0","0","0","0","","","","","","","","","","","","","","","","",""
"Evening Run","Run","","0.416666666666667","","2023-06-07","","4340","267","286","326.965","","0.417507767677307","2.88800001144409","","176","","147","155","","","0.778161207040869","24.81","25","0","0","0","0","","","","","","25","0","0","0","0","","","","","","3","3"
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3000","2023-06-07","","2377.44006347656","","","","","0.902138891749912","0.725935897244752","","24","","112","147","","","0.71007693267811","32.3","32","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic ride","Bike","","2","","2023-06-08","","65363.91015625","134","252","983.822","","2.03642702102661","8.91499996185303","","76","","127","145","","","0.621377543072883","77.28","33","89","0","0","0","","","","","","119","2","0","0","0","","","","","","",""
"Speed Workout Run","Run","Warm Up: 15 mins easy jog in Z2. Main Set: 4 x (90 secs in Z5 + 2 min recoveries in Z1-2), 2 x (3 mins in Z5 + 2 min recoveries in Z1-2), 6 mins in Z4 + 2 min recovery in Z1-2. Warm Down: 5 mins easy jog in Z2.","0.866666666666667","","2023-06-08","","10081.33984375","243","302","758.934"," *06/08/2023 Pawel Migdal: (4:00/km) 300 watts 1.5 mins x 4 : n/a, n/a, n/a, 1.6mmol (4:15/km) 285 3 mins x 2: 1.6mmol,1.6mmol (4:15/km) 285 6mins: 1.5mmol*","0.867682754993439","3.22699999809265","","182","","158","183","","","0.895442893140492","68.85","32","7","14","0","0","","","","","","33","1","1","17","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3000","2023-06-10","","2424.76000976563","","","","","1.01461172103882","0.663999974727631","","24","","128","147","","","0.643929199904648","27.09","53","0","0","0","0","","","","","","","","","","","","","","","","",""
"Race Pace Simulation","Bike","","2.5","","2023-06-10","","80081.78125","155","368","1555.862","","2.79360437393188","7.96299982070923","","84","","148","168","","","0.754317390570312","158.56","2","154","12","0","0","","","","","","91","46","19","4","5","","","","","","",""
"Aerobic ride","Bike","","1","","2023-06-11","","31822.94921875","135","283","489.961","","1.00305557250977","8.8120002746582","","78","","128","144","","","0.620193837056215","38.15","6","54","0","0","0","","","","","","59","1","0","0","0","","","","","","",""
"Running","Run","","1.5","","2023-06-11","","16012.8095703125","254","381","1226.514","","1.51281416416168","2.94000005722046","","178","","145","155","","","0.804712791358173","97.5","91","0","0","0","0","","","","","","46","45","0","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","2700","2023-06-12","","2000","","","","","0.646279447873433","0.853606487409304","","24","","124","145","","","0.833832625595769","37.47","32","0","0","0","0","","","","","","","","","","","","","","","","",""
"Speed Workout Bike","Bike","Warm Up: 15 mins easy in Z2. Main Set: 4 x (1, 2, 3 mins in Z4-5 + 60 sec recoveries in Z1). Warm Down 10 mins easy spin down in Z1-2.","1.58333333333333","","2023-06-12","","48341.05078125","137","312","763.911","","1.54363393783569","8.69799995422363","","77","","127","155","","","0.660352634961887","65.41","27","65","0","0","0","","","","","","86","1","0","1","4","","","","","","",""
"Evening Run","Run","","0.416666666666667","","2023-06-13","","4294.669921875","222","290","334.424","","0.417125821113586","2.85999989509583","","177","","137","149","","","0.794959905973436","25.91","24","0","0","0","0","","","","","","17","8","0","0","0","","","","","","",""
"Evening Run","Run","","0.416666666666667","","2023-06-14","","4237.3701171875","226","310","340.233","","0.417088031768799","2.82200002670288","","175","","142","157","","","0.81306004261657","27.25","25","0","0","0","0","","","","","","6","18","0","0","0","","","","","","2","5"
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3000","2023-06-14","","1800","","","","","0.572873890135023","0.869985500241663","","24","","131","156","","","0.846608666151093","34.76","31","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic ride","Bike","","2","","2023-06-15","","28294.740234375","148","304","592.979","","1.11389446258545","7.05600023269653","","84","","137","152","","","0.694916746233915","53.44","3","64","0","0","0","","","","","","53","10","2","1","0","","","","","","",""
"IRONMAN 70.3 Sustained Pace (Build)","Run","Warm Up:. 5 mins in Z1-2, 3 mins in Z3, 3 mins in Z2. Main Set: 3 x (9 mins in mid Z3 + 3 min recoveries in Z1-2). Warm Down: 5 mins in Z1-2.","0.866666666666667","","2023-06-15","","10012.0703125","243","315","809.899","","0.925451934337616","3.00500011444092","","179","","152","173","","","0.878033922388227","70.78","40","15","0","0","0","","","","","","15","20","17","3","0","","","","","","6","5"
"Road Cycling","Bike","","","","2023-06-15","","21191.58984375","147","275","376.648","","0.714131653308868","8.24300003051758","","84","","138","149","","","0.676945506950225","32.39","0","42","0","0","0","","","","","","35","7","1","0","0","","","","","","",""
"Race Pace Simulation","Bike","","2","","2023-06-17","","64270.87890625","138","291","999.112","","2.00731158256531","8.89299964904785","","79","","131","150","","","0.631280216727224","79.74","6","115","0","0","0","","","","","","118","2","0","0","0","","","","","","",""
